128.9138961,139.6912123,132,2,(128.94 130.31 130.95 131.66 132.45 132.77 133.37 136.33 137.24 137.73 142.6 144.59)
128.9396341,139.6912123,132,2,(130.31 130.95 131.66 132.45 132.77 133.34 133.37 136.33 137.24 137.73 142.6 144.59)
130.3090945,139.6912123,132,2,(130.95 131.66 132.45 132.77 133.34 133.37 133.89 136.33 137.24 137.73 142.6 144.59)
130.9519909,139.6912123,132,2,(131.66 132.45 132.68 132.77 133.34 133.37 133.89 136.33 137.24 137.73 142.6 144.59)
131.6574985,139.6912123,132,2,(132.45 132.68 132.77 133.34 133.37 133.89 134.34 136.33 137.24 137.73 142.6 144.59)
132,139.6912123,142,1,(132.45 132.68 132.77 133.34 133.37 133.89 134.34 136.33 137.24 137.73 142.6 144.59)
132.4503972,139.6912123,142,2,(132.68 132.77 133.34 133.37 133.89 134.34 136.33 137.24 137.73 142.6 144.59)
132.6759434,139.6912123,142,2,(132.77 132.81 133.34 133.37 133.89 134.34 136.33 137.24 137.73 142.6 144.59)
132.7745581,139.6912123,142,2,(132.81 133.34 133.37 133.89 134.34 135.9 136.33 137.24 137.73 142.6 144.59)
132.8078708,139.6912123,142,2,(133.34 133.37 133.43 133.89 134.34 135.9 136.33 137.24 137.73 142.6 144.59)
133.3440643,139.6912123,142,2,(133.37 133.43 133.89 134.34 135.9 136.33 137.24 137.73 139.65 142.6 144.59)
133.3698898,139.6912123,142,2,(133.43 133.89 134.34 135.9 136.33 137.24 137.73 139.65 142.6 144.59 146.61)
133.4273132,139.6912123,142,2,(133.89 134.34 135.9 136.33 137.24 137.73 139.65 142.6 144.59 144.62 146.61)
133.8894123,139.6912123,142,2,(134.34 135.9 136.33 137.24 137.73 139.3 139.65 142.6 144.59 144.62 146.61)
134.3433985,139.6912123,142,2,(135.9 136.33 137.24 137.73 139.26 139.3 139.65 142.6 144.59 144.62 146.61)
135.9003472,139.6912123,142,2,(136.33 136.35 137.24 137.73 139.26 139.3 139.65 142.6 144.59 144.62 146.61)
136.3258746,139.6912123,142,2,(136.35 137.24 137.73 139.26 139.3 139.65 142.6 144.59 144.62 145.4 146.61)
136.3475503,139.6912123,142,2,(137.24 137.73 139.26 139.3 139.65 142.6 144.59 144.62 145.28 145.4 146.61)
137.2436547,139.6912123,142,2,(137.73 139.26 139.3 139.65 142.6 144.59 144.62 145.28 145.4 146.61 164.51)
137.7310613,139.6912123,142,2,(139.26 139.3 139.65 141.11 142.6 144.59 144.62 145.28 145.4 146.61 164.51)
139.2629728,139.6912123,142,2,(139.3 139.65 140.66 141.11 142.6 144.59 144.62 145.28 145.4 146.61 164.51)
139.2988672,139.6912123,142,2,(139.65 140.28 140.66 141.11 142.6 144.59 144.62 145.28 145.4 146.61 164.51)
139.6543244,139.6912123,142,2,(140.28 140.66 141.11 142.19 142.6 144.59 144.62 145.28 145.4 146.61 164.51)
139.6912123,152.5713324,142,2,(140.28 140.66 141.11 142.19 142.6 144.59 144.62 145.28 145.4 146.61 152.47 164.51)
140.2771655,152.5713324,142,2,(140.66 141.11 142.19 142.6 144.59 144.62 145.28 145.4 146.61 149.66 152.47 164.51)
140.6578007,152.5713324,142,2,(141.11 142.19 142.28 142.6 144.59 144.62 145.28 145.4 146.61 149.66 152.47 164.51)
141.1082852,152.5713324,142,2,(142.19 142.28 142.6 144.59 144.62 145.28 145.4 146.61 148.19 149.66 152.47 164.51)
142,152.5713324,152,1,(142.19 142.28 142.6 144.59 144.62 145.28 145.4 146.61 148.19 149.66 152.47 164.51)
142.1930097,152.5713324,152,2,(142.28 142.6 144.59 144.62 145.28 145.4 146.61 148.19 149.66 152.47 164.51)
142.2842668,152.5713324,152,2,(142.6 144.59 144.62 145.19 145.28 145.4 146.61 148.19 149.66 152.47 164.51)
142.5954773,152.5713324,152,2,(143.23 144.59 144.62 145.19 145.28 145.4 146.61 148.19 149.66 152.47 164.51)
143.2253676,152.5713324,152,2,(144.17 144.59 144.62 145.19 145.28 145.4 146.61 148.19 149.66 152.47 164.51)
144.1718809,152.5713324,152,2,(144.59 144.62 145.19 145.28 145.4 146.61 146.87 148.19 149.66 152.47 164.51)
144.5878584,152.5713324,152,2,(144.62 145.19 145.28 145.4 146.61 146.87 148.19 149.66 151.84 152.47 164.51)
144.6152702,152.5713324,152,2,(145.19 145.28 145.4 146.61 146.87 148.19 149.66 151.84 152.47 157.21 164.51)
145.188658,152.5713324,152,2,(145.28 145.4 146.61 146.87 148.19 149.66 151.84 152.47 157.21 157.72 164.51)
145.2847228,152.5713324,152,2,(145.4 146.61 146.87 148.19 149.66 151.84 152.47 156.0 157.21 157.72 164.51)
145.3982714,152.5713324,152,2,(146.61 146.85 146.87 148.19 149.66 151.84 152.47 156.0 157.21 157.72 164.51)
146.6136369,152.5713324,152,2,(146.85 146.87 148.19 149.45 149.66 151.84 152.47 156.0 157.21 157.72 164.51)
146.8524665,152.5713324,152,2,(146.87 148.19 149.45 149.66 151.84 152.47 154.32 156.0 157.21 157.72 164.51)
146.8674321,152.5713324,152,2,(148.19 149.45 149.66 150.54 151.84 152.47 154.32 156.0 157.21 157.72 164.51)
148.1905352,152.5713324,152,2,(148.29 149.45 149.66 150.54 151.84 152.47 154.32 156.0 157.21 157.72 164.51)
148.2934719,152.5713324,152,2,(149.45 149.66 150.54 151.84 152.47 154.32 156.0 157.21 157.72 160.36 164.51)
149.4479988,152.5713324,152,2,(149.47 149.66 150.54 151.84 152.47 154.32 156.0 157.21 157.72 160.36 164.51)
149.4689879,152.5713324,152,2,(149.66 150.54 151.84 151.97 152.47 154.32 156.0 157.21 157.72 160.36 164.51)
149.6558781,152.5713324,152,2,(150.54 151.17 151.84 151.97 152.47 154.32 156.0 157.21 157.72 160.36 164.51)
150.5362781,152.5713324,152,2,(151.17 151.84 151.97 152.47 154.32 156.0 157.21 157.72 160.36 164.51 165.39)
151.165197,152.5713324,152,2,(151.84 151.97 151.98 152.47 154.32 156.0 157.21 157.72 160.36 164.51 165.39)
151.8378961,152.5713324,152,2,(151.97 151.98 152.47 154.32 156.0 157.21 157.72 160.36 164.51 165.39 166.53)
151.968026,152.5713324,152,2,(151.98 152.0 152.47 154.32 156.0 157.21 157.72 160.36 164.51 165.39 166.53)
